Name,Size_of_the_bottle,MRP_of_the_bottle,Price_of_the_bottle,1Mg_URL
Dr Willmar Schwabe India Glycyrrhiza Glabra Trituration Tablet 1X,20 gm,₹175,₹174,https://www.1mg.com/otc/dr-willmar-schwabe-india-glycyrrhiza-glabra-trituration-tablet-1x-otc326137
SBL Bothrops Lanceolatus Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-bothrops-lanceolatus-dilution-30-ch-otc346033
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
Rxhomeo Sepia 30C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-sepia-30c-otc868471
Bjain Allium Cepa Dilution 200 CH,100 ml,₹190,₹175,https://www.1mg.com/otc/bjain-allium-cepa-dilution-200-ch-otc429757
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
Bhargava Colin Oral Drops,30 ml,₹166,₹151,https://www.1mg.com/otc/bhargava-colin-oral-drops-otc729254
Bjain Agnus Castus Mother Tincture Q,100 ml,₹295,₹209,https://www.1mg.com/otc/bjain-agnus-castus-mother-tincture-q-otc444187
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
German's Scalp Care Drop (Internal),30 ml,₹170,₹156,https://www.1mg.com/otc/german-s-scalp-care-drop-internal-otc650075
SBL Helleborus Niger Dilution 200 CH,30 ml,₹115,₹83,https://www.1mg.com/otc/sbl-helleborus-niger-dilution-200-ch-otc347855
Sunny Herbals Almond Shampoo,250 ml,₹215,₹181,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
Dr. Reckeweg Radium Bromatum Dilution 200 CH,11 ml,NA,MRP₹170,https://www.1mg.com/otc/dr.-reckeweg-radium-bromatum-dilution-200-ch-otc331713
SBL Ferrumsip Syrup,500 ml,₹440,₹418,https://www.1mg.com/otc/sbl-ferrumsip-syrup-otc943021
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
Dr Willmar Schwabe India Chelidonium Majus Dilution 200 CH,30 ml,₹115,₹114,https://www.1mg.com/otc/dr-willmar-schwabe-india-chelidonium-majus-dilution-200-ch-otc398952
Bjain BELLADONNA Mother Tincture Q,100 ml,₹195,₹179,https://www.1mg.com/otc/bjain-belladonna-mother-tincture-q-otc444565
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
Rxhomeo Agnus Castus 30C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-agnus-castus-30c-otc858178
Lord's Yohimbinum Mother Tincture Q,30 ml,₹215,₹195,https://www.1mg.com/otc/lord-s-yohimbinum-mother-tincture-q-otc677448
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Dr. Reckeweg Coffea Cruda Dilution 30 CH,11 ml,NA,MRP₹135,https://www.1mg.com/otc/dr.-reckeweg-coffea-cruda-dilution-30-ch-otc326818
SBL Dolichos Mother Tincture Q,30 ml,₹105,₹102,https://www.1mg.com/otc/sbl-dolichos-mother-tincture-q-otc338743
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹212,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
Pioneer Pharma Alumina Globules Pellet Multidose Pills 200 CH,150 tablets,NA,MRP₹120,https://www.1mg.com/otc/pioneer-pharma-alumina-globules-pellet-multidose-pills-200-ch-otc920278
SBL Baptisia Tinctoria Dilution 6 CH,30 ml,₹100,₹92.5,https://www.1mg.com/otc/sbl-baptisia-tinctoria-dilution-6-ch-otc351286
Rxhomeo Platinum Metallicum 200C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-platinum-metallicum-200c-otc868335
Dr Willmar Schwabe India Psorinum Dilution 200 CH,30 ml,₹115,₹103,https://www.1mg.com/otc/dr-willmar-schwabe-india-psorinum-dilution-200-ch-otc393795
Rxhomeo Magnesia Phosphorica Pellets 200C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-magnesia-phosphorica-pellets-200c-otc867441
Dr. Reckeweg Cyclamen Dilution 30 CH,11 ml,NA,MRP₹135,https://www.1mg.com/otc/dr.-reckeweg-cyclamen-dilution-30-ch-otc326798
Dr. Reckeweg Thyroidinum Dilution 1000 CH,11 ml,₹195,₹190,https://www.1mg.com/otc/dr.-reckeweg-thyroidinum-dilution-1000-ch-otc331557
Lord's Calendula Ointment,25 gm,₹70,₹61.8,https://www.1mg.com/otc/lord-s-calendula-ointment-otc544577
SBL Bio-Combination 8 Tablet,450 gm,₹655,₹559,https://www.1mg.com/otc/sbl-bio-combination-8-tablet-otc812873
SBL Paris Quadrifolia Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-paris-quadrifolia-dilution-30-ch-otc355595
Dr. Reckeweg Ruta Graveolens Dilution 10M CH,11 ml,₹230,₹229,https://www.1mg.com/otc/dr.-reckeweg-ruta-graveolens-dilution-10m-ch-otc375088
Bakson's Homeopathy Beepee Aid Plus Drop,30 ml,₹160,₹126,https://www.1mg.com/otc/bakson-s-homeopathy-beepee-aid-plus-drop-otc659397
Dr Willmar Schwabe India Galphimia Glauca Dilution 30 CH,30 ml,₹100,₹98.7,https://www.1mg.com/otc/dr-willmar-schwabe-india-galphimia-glauca-dilution-30-ch-otc403192
LDD Bioscience Chloroformum Dilution 1000 CH,30 ml,₹130,₹111,https://www.1mg.com/otc/ldd-bioscience-chloroformum-dilution-1000-ch-otc838696
SBL Blatta Orientalis Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-blatta-orientalis-dilution-30-ch-otc346027
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
Dr Willmar Schwabe India Hydrastis Canadensis Dilution 1000 CH,30 ml,NA,MRP₹140,https://www.1mg.com/otc/dr-willmar-schwabe-india-hydrastis-canadensis-dilution-1000-ch-otc404045
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
Radient #60 Vaginal Itching & Discharge Drops,30 ml,₹150,₹135,https://www.1mg.com/otc/radient-60-vaginal-itching-discharge-drops-otc801880
SBL Sulphur Iodatum Dilution 1000 CH,30 ml,₹140,₹130,https://www.1mg.com/otc/sbl-sulphur-iodatum-dilution-1000-ch-otc348806
Sunny Herbals Sun Care Cream,100 gm,₹270,₹202,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
Bjain Muira Puama Mother Tincture Q,30 ml,₹280,₹265,https://www.1mg.com/otc/bjain-muira-puama-mother-tincture-q-otc445176
Bakson's Homeopathy Biocombination 17 Tablet,NA,₹120,₹114,https://www.1mg.com/otc/bakson-s-homeopathy-biocombination-17-tablet-otc694658
Dr. Reckeweg Thuja Occ Dilution 6 CH,11 ml,₹145,₹144,https://www.1mg.com/otc/dr.-reckeweg-thuja-occ-dilution-6-ch-otc375409
REPL Dr. Advice No.43 Fracture Drop,30 ml,₹170,₹155,https://www.1mg.com/otc/repl-dr.-advice-no.43-fracture-drop-otc339378
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹231,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
Dr. Reckeweg Chelidonium Maj Dilution 200 CH,11 ml,NA,MRP₹160,https://www.1mg.com/otc/dr.-reckeweg-chelidonium-maj-dilution-200-ch-otc335598
Dr Willmar Schwabe Germany Enuroplant Drop,20 ml,₹490,₹450,https://www.1mg.com/otc/dr-willmar-schwabe-germany-enuroplant-drop-otc326128
Sunny Herbals Under Eye Cream,50 gm,₹185,₹159,https://www.1mg.com/otc/sunny-herbals-under-eye-cream-otc327072
Excel AKG 29 E-Creatinine Drop,30 ml,₹150,₹135,https://www.1mg.com/otc/excel-akg-29-e-creatinine-drop-otc655448
Dr Willmar Schwabe India Bio-Combination 15 (BC 15) Tablet,20 gm,₹110,₹109,https://www.1mg.com/otc/dr-willmar-schwabe-india-bio-combination-15-bc-15-tablet-otc338275
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
SBL Ammonium Muriaticum Dilution 200 CH,30 ml,₹115,₹106,https://www.1mg.com/otc/sbl-ammonium-muriaticum-dilution-200-ch-otc345784
SBL Cuprum Metallicum Dilution 200 CH,30 ml,₹115,₹103,https://www.1mg.com/otc/sbl-cuprum-metallicum-dilution-200-ch-otc346472
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
SBL Moschus Dilution 200 CH,30 ml,₹115,₹112,https://www.1mg.com/otc/sbl-moschus-dilution-200-ch-otc348340
Bjain Pulsatilla Nigricans Dilution 30 CH,100 ml,₹180,₹145,https://www.1mg.com/otc/bjain-pulsatilla-nigricans-dilution-30-ch-otc434841
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
ADEL Antimonium Tart Dilution 30,10 ml,₹145,₹137,https://www.1mg.com/otc/adel-antimonium-tart-dilution-30-otc326704
Wheezal WL30 Pain Gone Drop,30 ml,₹175,₹157,https://www.1mg.com/otc/wheezal-wl30-pain-gone-drop-otc387903
Sunny Herbals Almond Shampoo,250 ml,₹215,₹181,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
Allen Rawalplus Tonic,200 ml,₹170,₹159,https://www.1mg.com/otc/allen-rawalplus-tonic-otc330365
SBL Alumina Dilution 1000 CH,30 ml,₹140,₹122,https://www.1mg.com/otc/sbl-alumina-dilution-1000-ch-otc345767
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
SBL Pancreatinum Dilution 200 CH,30 ml,₹115,₹97,https://www.1mg.com/otc/sbl-pancreatinum-dilution-200-ch-otc348477
Lord's Berberis Soap,75 gm,₹70,₹57,https://www.1mg.com/otc/lord-s-berberis-soap-otc498900
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
Dr Willmar Schwabe India Borax Dilution 30 CH,30 ml,₹100,₹90,https://www.1mg.com/otc/dr-willmar-schwabe-india-borax-dilution-30-ch-otc397912
SBL Phosphorus Dilution 6 CH,30 ml,₹100,₹92.5,https://www.1mg.com/otc/sbl-phosphorus-dilution-6-ch-otc349045
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Lord's Aller Kure Tablet,25 gm,₹170,₹150,https://www.1mg.com/otc/lord-s-aller-kure-tablet-otc544546
SBL Symphytum Officinale Dilution 1000 CH,30 ml,₹140,₹137,https://www.1mg.com/otc/sbl-symphytum-officinale-dilution-1000-ch-otc348812
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹212,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
Dr Willmar Schwabe India Apis Mellifica Mother Tincture Q,30 ml,₹220,₹208,https://www.1mg.com/otc/dr-willmar-schwabe-india-apis-mellifica-mother-tincture-q-otc390779
Dr. Reckeweg Pareira Brava Mother Tincture Q,100 ml,₹860,₹839,https://www.1mg.com/otc/dr.-reckeweg-pareira-brava-mother-tincture-q-otc573761
Bjain Berberis Aquifolium Dilution 30 CH,100 ml,₹180,₹166,https://www.1mg.com/otc/bjain-berberis-aquifolium-dilution-30-ch-otc435130
Dr Willmar Schwabe India Sanguinaria Canadensis Dilution 200 CH,30 ml,₹115,₹103,https://www.1mg.com/otc/dr-willmar-schwabe-india-sanguinaria-canadensis-dilution-200-ch-otc393185
Adven D-Worm Drop,30 ml,₹175,₹152,https://www.1mg.com/otc/adven-d-worm-drop-otc328935
Dr Willmar Schwabe Germany Titanium Trituration Tablet 3X,20 gm,NA,MRP₹300,https://www.1mg.com/otc/dr-willmar-schwabe-germany-titanium-trituration-tablet-3x-otc672563
New Life NL 15 Spondocin (Spondilytis Drop),30 ml,₹160,₹147,https://www.1mg.com/otc/new-life-nl-15-spondocin-spondilytis-drop-otc701164
Bjain Strength Drop,30 ml,NA,MRP₹365,https://www.1mg.com/otc/bjain-strength-drop-otc327158
Bakson B14 Renal Drop,30 ml,₹185,₹168,https://www.1mg.com/otc/bakson-b14-renal-drop-otc388028
Bakson's Homeopathy Ferrum Plus Iron Tonic Sugar Free,450 ml,₹350,₹322,https://www.1mg.com/otc/bakson-s-homeopathy-ferrum-plus-iron-tonic-sugar-free-otc659525
SBL Calcarea Fluoricum Dilution 1000 CH,30 ml,₹140,₹116,https://www.1mg.com/otc/sbl-calcarea-fluoricum-dilution-1000-ch-otc346043
Radient Mikoil Oil,60 ml,₹110,₹93.5,https://www.1mg.com/otc/radient-mikoil-oil-otc799948
Dr Willmar Schwabe India Calcarea Silicata Dilution 200 CH,30 ml,NA,MRP₹115,https://www.1mg.com/otc/dr-willmar-schwabe-india-calcarea-silicata-dilution-200-ch-otc398423
Bakson B54 Pulmonic Drop,30 ml,₹185,₹179,https://www.1mg.com/otc/bakson-b54-pulmonic-drop-otc388105
Bjain Caladium Seguinum Dilution 200 CH,100 ml,₹190,₹175,https://www.1mg.com/otc/bjain-caladium-seguinum-dilution-200-ch-otc436322
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
Wheezal Euphrasia Eye Drop,10 ml,NA,MRP₹90,https://www.1mg.com/otc/wheezal-euphrasia-eye-drop-otc339241
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
New Life NL 10 Infection Drop,30 ml,₹160,₹144,https://www.1mg.com/otc/new-life-nl-10-infection-drop-otc701162
Bjain Acidum Phosphoricum Dilution 200 CH,100 ml,₹190,₹175,https://www.1mg.com/otc/bjain-acidum-phosphoricum-dilution-200-ch-otc428285
Sunny Herbals Sun Care Cream,100 gm,₹270,₹202,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
Bakson's Homeopathy Kof Aid Cough Syrup,60 ml,₹65,₹64,https://www.1mg.com/otc/bakson-s-homeopathy-kof-aid-cough-syrup-otc659099
SBL Cimicifuga Racemosa Mother Tincture Q,30 ml,₹240,₹230,https://www.1mg.com/otc/sbl-cimicifuga-racemosa-mother-tincture-q-otc338780
Bjain Nuphar Lutea Mother Tincture Q,100 ml,₹685,₹507,https://www.1mg.com/otc/bjain-nuphar-lutea-mother-tincture-q-otc445279
SBL Staphylococcinum Dilution 1000 CH,30 ml,₹140,₹137,https://www.1mg.com/otc/sbl-staphylococcinum-dilution-1000-ch-otc358514
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹231,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
Dr Willmar Schwabe India Bellis Perennis Mother Tincture Q,30 ml,₹125,₹119,https://www.1mg.com/otc/dr-willmar-schwabe-india-bellis-perennis-mother-tincture-q-otc390802
Kent's K9 Healthy Hair Oral Drops,30 ml,₹160,₹144,https://www.1mg.com/otc/kent-s-k9-healthy-hair-oral-drops-otc802388
Sunny Herbals Under Eye Cream,50 gm,₹185,₹159,https://www.1mg.com/otc/sunny-herbals-under-eye-cream-otc327072
Dr Willmar Schwabe India Ferrum Phosphoricum Biochemic Tablet 12X,550 gm,₹670,₹643,https://www.1mg.com/otc/dr-willmar-schwabe-india-ferrum-phosphoricum-biochemic-tablet-12x-otc448599
Dr. Reckeweg Sarsaparilla Officinalis Dilution 30 CH,11 ml,NA,MRP₹135,https://www.1mg.com/otc/dr.-reckeweg-sarsaparilla-officinalis-dilution-30-ch-otc326447
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
Hapdco Nokrack Cream,25 gm,₹95,₹89.1,https://www.1mg.com/otc/hapdco-nokrack-cream-otc386367
SBL Sarracenia Purpurea Dilution 30 CH,30 ml,₹100,₹90,https://www.1mg.com/otc/sbl-sarracenia-purpurea-dilution-30-ch-otc358166
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
ADEL Lachesis Mutus Dilution 30 CH,10 ml,₹145,₹143,https://www.1mg.com/otc/adel-lachesis-mutus-dilution-30-ch-otc327395
Dr. Reckeweg Syphilinum Dilution CM CH,11 ml,NA,MRP₹275,https://www.1mg.com/otc/dr.-reckeweg-syphilinum-dilution-cm-ch-otc375328
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
Dr Willmar Schwabe India Kali Sulphuricum Biochemic Tablet 6X,550 gm,₹680,₹655,https://www.1mg.com/otc/dr-willmar-schwabe-india-kali-sulphuricum-biochemic-tablet-6x-otc448610
SBL Lobelia Inflata Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-lobelia-inflata-dilution-30-ch-otc348181
Sunny Herbals Almond Shampoo,250 ml,₹215,₹181,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
SBL Veratrum Album Dilution 200 CH,30 ml,₹115,₹112,https://www.1mg.com/otc/sbl-veratrum-album-dilution-200-ch-otc348730
SBL Natrum Muriaticum 0/3 LM,20 gm,₹185,₹180,https://www.1mg.com/otc/sbl-natrum-muriaticum-0-3-lm-otc366094
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
Lord's Carbo Veg Dilution 200,30 ml,₹95,₹83,https://www.1mg.com/otc/lord-s-carbo-veg-dilution-200-otc677255
Dr. Reckeweg Sabal Serr Dilution 200 CH,11 ml,₹160,₹132,https://www.1mg.com/otc/dr.-reckeweg-sabal-serr-dilution-200-ch-otc331686
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
Dr. Reckeweg Valeriana Off Mother Tincture Q,20 ml,₹355,₹306,https://www.1mg.com/otc/dr.-reckeweg-valeriana-off-mother-tincture-q-otc327474
SBL Helleborus Niger Dilution 30 CH,30 ml,₹100,₹90,https://www.1mg.com/otc/sbl-helleborus-niger-dilution-30-ch-otc347854
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Kent's K28 Tumor Oral Drops,30 ml,₹160,₹146,https://www.1mg.com/otc/kent-s-k28-tumor-oral-drops-otc802503
Lord's Mag Phos Biochemic Tablet 12X,450 gm,₹715,₹609,https://www.1mg.com/otc/lord-s-mag-phos-biochemic-tablet-12x-otc545156
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹212,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
SBL Podophyllin Dilution 200 CH,30 ml,₹115,₹108,https://www.1mg.com/otc/sbl-podophyllin-dilution-200-ch-otc348546
Dr Willmar Schwabe India Ipecacuanha Dilution 200 CH,30 ml,₹115,₹114,https://www.1mg.com/otc/dr-willmar-schwabe-india-ipecacuanha-dilution-200-ch-otc404203
Adven Leuco-Forte Tablet,210 tablets,₹475,₹388,https://www.1mg.com/otc/adven-leuco-forte-tablet-otc726174
Dr Willmar Schwabe India Luffa Operculata Mother Tincture Q,30 ml,₹380,₹318,https://www.1mg.com/otc/dr-willmar-schwabe-india-luffa-operculata-mother-tincture-q-otc391319
SBL Passiflora Incarnata Dilution 200 CH,30 ml,₹115,₹112,https://www.1mg.com/otc/sbl-passiflora-incarnata-dilution-200-ch-otc348488
Bakson's Homeopathy Natrum Phosphoricum Biochemic Tablet 3X,NA,₹120,₹99.6,https://www.1mg.com/otc/bakson-s-homeopathy-natrum-phosphoricum-biochemic-tablet-3x-otc695240
SBL Acid Salicylicum Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-acid-salicylicum-dilution-30-ch-otc345657
ADEL Bio-Combination 21 Tablet,20 gm,₹180,₹178,https://www.1mg.com/otc/adel-bio-combination-21-tablet-otc329063
Rxhomeo Arsenic Iod 30C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-arsenic-iod-30c-otc858314
Dr Willmar Schwabe India Collinsonia Canadensis Mother Tincture Q,30 ml,₹220,₹219,https://www.1mg.com/otc/dr-willmar-schwabe-india-collinsonia-canadensis-mother-tincture-q-otc390885
SBL Pimplex Tablet,450 gm,₹865,₹633,https://www.1mg.com/otc/sbl-pimplex-tablet-otc812930
SBL Coca Dilution Homeopathic Medicine 6 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-coca-dilution-homeopathic-medicine-6-ch-otc352025
Rxhomeo Agaricus Mus 1M,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-agaricus-mus-1m-otc858173
Dr. Reckeweg Chininum Sulphuricum Trituration Tablet 3X,20 gm,NA,MRP₹255,https://www.1mg.com/otc/dr.-reckeweg-chininum-sulphuricum-trituration-tablet-3x-otc326943
Dr. Reckeweg Chininum Sulphuricum Trituration Tablet 3X,20 gm,NA,MRP₹255,https://www.1mg.com/otc/dr.-reckeweg-chininum-sulphuricum-trituration-tablet-3x-otc326943
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
SBL Saccharum Lactis Dilution 200 CH,30 ml,₹115,₹112,https://www.1mg.com/otc/sbl-saccharum-lactis-dilution-200-ch-otc358043
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
Adven Rheumax Tablet,210 tablets,NA,MRP₹475,https://www.1mg.com/otc/adven-rheumax-tablet-otc726188
SBL Badiaga Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-badiaga-dilution-30-ch-otc345995
Sunny Herbals Sun Care Cream,100 gm,₹270,₹202,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
Bhargava Aciset Syrup,200 ml,₹137,₹125,https://www.1mg.com/otc/bhargava-aciset-syrup-otc728196
SBL Nux Vomica 0/30 LM,20 gm,₹185,₹178,https://www.1mg.com/otc/sbl-nux-vomica-0-30-lm-otc366241
Dr Willmar Schwabe India Plumbum Metallicum Dilution 30 CH,30 ml,NA,MRP₹100,https://www.1mg.com/otc/dr-willmar-schwabe-india-plumbum-metallicum-dilution-30-ch-otc393753
Rxhomeo Sarsaparilla 200C,NA,₹150,₹78,https://www.1mg.com/otc/rxhomeo-sarsaparilla-200c-otc858613
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹231,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
SBL Vanadium Metallicum Dilution 1000 CH,30 ml,₹140,₹137,https://www.1mg.com/otc/sbl-vanadium-metallicum-dilution-1000-ch-otc348740
